country,city,location,coordinates,measurements_parameter,measurements_sourcename,measurements_unit,measurements_value,measurements_lastupdated,country_name_en
DE,ATMO GRAND EST,NET-FR075A,"{'lon': 6.9574440000000015, 'lat': 49.195389999999996}",NO,EEA France,µg/m³,0.6000000000000001,2024-02-01T00:00:00+01:00,Germany
DE,Rheinland-Pfalz,DERP014,"{'lon': 7.193486, 'lat': 49.741035}",O3,EEA Germany,µg/m³,65.62532043,2024-01-29T20:00:00+01:00,Germany
DE,Rheinland-Pfalz,DERP047,"{'lon': 6.690487999999999, 'lat': 49.783942}",PM2.5,EEA Germany,µg/m³,41.09009933,2024-01-29T20:00:00+01:00,Germany
DE,Thüringen,DETH093,"{'lon': 11.3204, 'lat': 50.982544}",NO,EEA Germany,µg/m³,91.60919189,2024-01-29T20:00:00+01:00,Germany
DE,Rheinland-Pfalz,DERP007,"{'lon': 8.216498, 'lat': 50.017078}",NO,EEA Germany,µg/m³,90.94953156,2024-01-29T20:00:00+01:00,Germany
DE,Nordrhein-Westfalen,DENW078,"{'lon': 6.819967, 'lat': 51.303919}",NO2,EEA Germany,µg/m³,25.571,2024-01-29T20:00:00+01:00,Germany
DE,Nordrhein-Westfalen,DENW078,"{'lon': 6.819967, 'lat': 51.303919}",PM2.5,EEA Germany,µg/m³,10.047,2024-01-29T20:00:00+01:00,Germany
DE,,DEST091,"{'lon': 12.244764, 'lat': 51.840576}",NO2,EEA Germany,µg/m³,15.63,2019-12-30T01:00:00+01:00,Germany
DE,,DETH060,"{'lon': 10.668641, 'lat': 50.653245}",O3,EEA Germany,µg/m³,42.89,2018-05-03T08:00:00+02:00,Germany
DE,,"Cottbus, W.-Külz-Str.","{'lon': 14.325549, 'lat': 51.754129999999996}",PM2.5,EEA Germany,µg/m³,21.7,2016-12-21T12:00:00+01:00,Germany
DE,,Holzen,"{'lon': 12.7276085, 'lat': 48.1574391}",TEMPERATURE,airgradient,c,11.795833349227905,2024-09-15T10:00:00+02:00,Germany
DE,Andechs,Andechs/Rothenfeld,"{'lon': 11.220172000422695, 'lat': 47.968753000201595}",PM2.5,eea,µg/m³,3.22,2024-09-15T00:00:00+02:00,Germany
DE,Wildau,Wildau,"{'lon': 13.621246000090599, 'lat': 52.32403299995438}",NO2,eea,µg/m³,5.0,2024-09-14T23:00:00+02:00,Germany
DE,Zierenberg,Zierenberg,"{'lon': 9.271233000127614, 'lat': 51.360755000185144}",O3,eea,µg/m³,54.6096077,2024-09-15T00:00:00+02:00,Germany
DE,Buckow (Märkische Schweiz),Hasenholz (Buckow),"{'lon': 14.01517199981903, 'lat': 52.56389299977892}",NO2,eea,µg/m³,3.0,2024-09-15T00:00:00+02:00,Germany
DE,Eggenstein-Leopoldsh,Eggenstein,"{'lon': 8.4066600002499, 'lat': 49.07655000022436}",PM2.5,eea,µg/m³,4.0,2024-09-15T00:00:00+02:00,Germany
DE,Berlin,Berlin Schöneberg,"{'lon': 13.348774999874411, 'lat': 52.485814000177015}",NO,eea,µg/m³,4.59,2024-03-11T12:00:00+01:00,Germany
DE,Ingolstadt,Ingolstadt/Münchener Str.,"{'lon': 11.434639999960496, 'lat': 48.74261999970499}",PM10,eea,µg/m³,6.77,2024-09-15T00:00:00+02:00,Germany
DE,Kassel,Kassel Fünffensterstraße,"{'lon': 9.491120000378599, 'lat': 51.312076000141765}",NO2,eea,µg/m³,27.35743,2024-09-15T00:00:00+02:00,Germany
DE,Schweinfurt,Schweinfurt/Obertor,"{'lon': 10.232076000196951, 'lat': 50.048397000249594}",O3,eea,µg/m³,27.48,2024-09-15T00:00:00+02:00,Germany
DE,Limburg a.d. Lahn,Limburg,"{'lon': 8.060997999590397, 'lat': 50.383216999965896}",NO,eea,µg/m³,1.61396074,2024-03-11T12:00:00+01:00,Germany
DE,Berlin,Berlin Wedding,"{'lon': 13.349326000418548, 'lat': 52.543040999981905}",O3,eea,µg/m³,65.28,2024-09-15T00:00:00+02:00,Germany
DE,Berlin,Berlin Wedding,"{'lon': 13.349326000418548, 'lat': 52.543040999981905}",PM10,eea,µg/m³,9.1,2024-09-15T00:00:00+02:00,Germany
DE,Stuttgart,Stuttgart-Bad Cannstatt,"{'lon': 9.229745000433322, 'lat': 48.808799999840296}",SO2,eea,µg/m³,3.0,2016-12-21T12:00:00+01:00,Germany
DE,Frankfurt (Oder),"Frankfurt (Oder), Leipziger Str.","{'lon': 14.538594999554137, 'lat': 52.33733599981624}",PM2.5,eea,µg/m³,3.0,2024-09-15T00:00:00+02:00,Germany
DE,Lingen (Ems),Emsland,"{'lon': 7.317470000044418, 'lat': 52.498550000072555}",PM2.5,eea,µg/m³,2.36117,2024-09-14T23:00:00+02:00,Germany
DE,Potsdam,"Potsdam, Zeppelinstr.","{'lon': 13.037473999905288, 'lat': 52.39393200026654}",PM2.5,eea,µg/m³,4.0,2024-09-15T00:00:00+02:00,Germany
DE,Gießen,Gießen Westanlage,"{'lon': 8.668579000168304, 'lat': 50.58410800008935}",NO,eea,µg/m³,27.85004044,2024-03-11T12:00:00+01:00,Germany
DE,Vohburg a.d. Donau,Vohburg a.d. Donau/Alter Wöhrer Weg,"{'lon': 11.638330000143016, 'lat': 48.76710999990729}",O3,eea,µg/m³,52.56,2024-09-15T00:00:00+02:00,Germany
DE,Brandenburg an der Havel,Brandenburg a.d. Havel,"{'lon': 12.5523029996148, 'lat': 52.42044200004199}",O3,eea,µg/m³,70.0,2024-09-15T00:00:00+02:00,Germany
DE,München,München/Johanneskirchen,"{'lon': 11.648036000343883, 'lat': 48.1731939997464}",PM2.5,eea,µg/m³,3.13,2024-09-15T00:00:00+02:00,Germany
DE,Lindau (Bodensee),Lindau (Bodensee)/Friedrichshafener Straße,"{'lon': 9.688868999616117, 'lat': 47.5574729998165}",CO,eea,µg/m³,320.0,2024-03-11T12:00:00+01:00,Germany
DE,Lindau (Bodensee),Lindau (Bodensee)/Friedrichshafener Straße,"{'lon': 9.688868999616117, 'lat': 47.5574729998165}",PM2.5,eea,µg/m³,3.03,2024-09-15T00:00:00+02:00,Germany
DE,Zittau,Zittau-Ost,"{'lon': 14.822845999756447, 'lat': 50.89237700001984}",NO2,eea,µg/m³,5.107,2024-09-14T23:00:00+02:00,Germany
DE,Hürth,Hürth,"{'lon': 6.8738180003086775, 'lat': 50.87617900021641}",NO2,eea,µg/m³,12.036,2024-09-14T23:00:00+02:00,Germany
DE,Rostock,Rostock-Warnemünde,"{'lon': 12.080002999629743, 'lat': 54.171329999740905}",NO2,eea,µg/m³,3.24,2024-09-14T23:00:00+02:00,Germany
DE,Rostock,Rostock-Warnemünde,"{'lon': 12.080002999629743, 'lat': 54.171329999740905}",NO,eea,µg/m³,1.68,2024-03-11T12:00:00+01:00,Germany
DE,Bremen,Bremen-Nord,"{'lon': 8.625456000181583, 'lat': 53.1809460001178}",SO2,eea,µg/m³,1.21,2024-09-14T23:00:00+02:00,Germany
DE,Bremen,Bremen-Nord,"{'lon': 8.625456000181583, 'lat': 53.1809460001178}",PM10,eea,µg/m³,10.84,2024-09-14T23:00:00+02:00,Germany
DE,Wetzlar,Wetzlar,"{'lon': 8.50061899993149, 'lat': 50.5671850002032}",NO,eea,µg/m³,1.76747584,2024-03-11T12:00:00+01:00,Germany
DE,Mannheim,Mannheim Friedrichsring,"{'lon': 8.47204000017746, 'lat': 49.49255999978599}",NO2,eea,µg/m³,29.297,2024-09-14T23:00:00+02:00,Germany
DE,Rothenklempenow,Löcknitz,"{'lon': 14.257407000247449, 'lat': 53.52045599996418}",NO2,eea,µg/m³,2.22,2024-09-14T23:00:00+02:00,Germany
DE,Bitterfeld-Wolfen,Bitterfeld/Wolfen,"{'lon': 12.302865999839394, 'lat': 51.65116599991215}",PM10,eea,µg/m³,6.295724,2024-09-14T23:00:00+02:00,Germany
DE,Völklingen,Lauterbach,"{'lon': 6.744856000054294, 'lat': 49.18361000014178}",PM10,eea,µg/m³,7.71,2024-09-14T23:00:00+02:00,Germany
DE,Weimar,Weimar Steubenstr.,"{'lon': 11.326070000099067, 'lat': 50.97746200017343}",NO2,eea,µg/m³,9.361687,2024-09-14T23:00:00+02:00,Germany
DE,Zwickau,Zwickau-Werdauer Str.,"{'lon': 12.486620999563451, 'lat': 50.720404999764746}",PM10,eea,µg/m³,1.807,2024-01-03T15:00:00+01:00,Germany
DE,Stechlin,Neuglobsow,"{'lon': 13.032284000419276, 'lat': 53.14234300010592}",NO2,eea,µg/m³,1.61,2024-09-14T23:00:00+02:00,Germany
DE,Hildesheim,Hildesheim Verkehr,"{'lon': 9.950222999644994, 'lat': 52.15077499996904}",PM10,eea,µg/m³,9.87371,2024-09-14T23:00:00+02:00,Germany
DE,Hildesheim,Hildesheim Verkehr,"{'lon': 9.950222999644994, 'lat': 52.15077499996904}",NO,eea,µg/m³,22.668701,2024-03-11T12:00:00+01:00,Germany
DE,Völklingen,Völklingen-City Stadionstr.,"{'lon': 6.8677440001926, 'lat': 49.25434399983347}",SO2,eea,µg/m³,0.6900000000000001,2024-09-14T23:00:00+02:00,Germany
DE,Garz/Rügen,Garz,"{'lon': 13.34213800041695, 'lat': 54.32351400009876}",PM2.5,eea,µg/m³,1.9000000000000001,2024-09-14T23:00:00+02:00,Germany
DE,Neuhaus am Rennweg,Neuhaus,"{'lon': 11.13459300044603, 'lat': 50.499954999821746}",PM2.5,eea,µg/m³,3.350108,2024-09-14T23:00:00+02:00,Germany
DE,Düsseldorf,Düsseldorf Corneliusstraße,"{'lon': 6.7825379995865225, 'lat': 51.21316599979994}",PM2.5,eea,µg/m³,9.242,2024-09-14T23:00:00+02:00,Germany
DE,Mönchengladbach,Mönchengladbach Friedrich-Ebert-Straße,"{'lon': 6.439944999670424, 'lat': 51.1694340000641}",PM2.5,eea,µg/m³,9.034,2024-09-14T23:00:00+02:00,Germany
DE,Bad Kreuznach,Bad Kreuznach-Bosenheimer Straße,"{'lon': 7.866221999938502, 'lat': 49.841220999734944}",PM2.5,eea,µg/m³,7.97415,2024-09-14T23:00:00+02:00,Germany
DE,Wiesbaden,Wiesbaden Schiersteiner Straße,"{'lon': 8.228864999940791, 'lat': 50.07211900026763}",PM10,eea,µg/m³,7.466449,2024-09-14T23:00:00+02:00,Germany
DE,Zingst,Zingst,"{'lon': 12.724963999616081, 'lat': 54.43683599982397}",O3,eea,µg/m³,85.35,2024-09-14T23:00:00+02:00,Germany
DE,Neu Zauche,Spreewald,"{'lon': 14.056899999712835, 'lat': 51.897489999993944}",NO,eea,µg/m³,3.0,2024-03-11T12:00:00+01:00,Germany
DE,Mainz,Mainz-Rheinallee,"{'lon': 8.265800000008618, 'lat': 50.00986999977275}",NO2,eea,µg/m³,23.12513,2024-09-14T23:00:00+02:00,Germany
DE,Borna,Borna,"{'lon': 12.493056000252867, 'lat': 51.12500000016089}",NO,eea,µg/m³,6.705,2024-03-11T12:00:00+01:00,Germany
DE,Hamburg,Hamburg Kieler Straße,"{'lon': 9.944580000422455, 'lat': 53.56439900021153}",NO2,eea,µg/m³,52.651,2024-09-14T23:00:00+02:00,Germany
DE,Mainz,Mainz-Parcusstraße,"{'lon': 8.261131000031199, 'lat': 50.001025999772615}",NO,eea,µg/m³,16.59863091,2024-03-11T12:00:00+01:00,Germany
DE,Schwerin,Schwerin Obotr. West,"{'lon': 11.397947999566915, 'lat': 53.63051599991754}",PM2.5,eea,µg/m³,3.88,2024-09-14T23:00:00+02:00,Germany
DE,Lüchow (Wendland),Wendland,"{'lon': 11.167050000332148, 'lat': 52.95702000014614}",PM2.5,eea,µg/m³,4.38582,2024-09-14T23:00:00+02:00,Germany
DE,Braunschweig,Braunschweig-Verkehr,"{'lon': 10.540550000170324, 'lat': 52.266729999875}",NO2,eea,µg/m³,19.6729012,2024-09-14T23:00:00+02:00,Germany
DE,Ottweiler,Ottweiler,"{'lon': 7.16557499963159, 'lat': 49.39950299984938}",NO2,eea,µg/m³,15.26,2024-09-14T23:00:00+02:00,Germany
DE,Bernburg (Saale),Bernburg,"{'lon': 11.738962000165396, 'lat': 51.80353400026478}",PM2.5,eea,µg/m³,2.840815,2024-09-14T23:00:00+02:00,Germany
DE,Essen,Essen-Schuir (LANUV),"{'lon': 6.965589000402196, 'lat': 51.40684600026424}",NO2,eea,µg/m³,56.521,2024-09-14T23:00:00+02:00,Germany
DE,Itzehoe,Itzehoe,"{'lon': 9.530301999585726, 'lat': 53.92441800014807}",O3,eea,µg/m³,29.881,2024-09-14T23:00:00+02:00,Germany
DE,Hamburg,Hamburg Sternschanze,"{'lon': 9.967881999753526, 'lat': 53.564140000083924}",PM10,eea,µg/m³,27.848,2024-09-14T23:00:00+02:00,Germany
DE,Dresden,Dresden-Nord,"{'lon': 13.74139699974652, 'lat': 51.06493000020476}",O3,eea,µg/m³,65.752,2024-09-14T23:00:00+02:00,Germany
DE,Kaiserslautern,Kaiserslautern-Rathausplatz,"{'lon': 7.767299999653306, 'lat': 49.44599999971896}",SO2,eea,µg/m³,1.000125,2024-09-14T23:00:00+02:00,Germany
DE,Kaiserslautern,Kaiserslautern-Rathausplatz,"{'lon': 7.767299999653306, 'lat': 49.44599999971896}",CO,eea,µg/m³,212.41429,2024-03-11T12:00:00+01:00,Germany
DE,Niederzier,Niederzier,"{'lon': 6.469311999795057, 'lat': 50.883483999719715}",O3,eea,µg/m³,32.931,2024-09-14T23:00:00+02:00,Germany
DE,Aschaffenburg,Aschaffenburg/Bussardweg,"{'lon': 9.117972999759099, 'lat': 49.9915180000437}",PM2.5,eea,µg/m³,3.7,2024-09-14T23:00:00+02:00,Germany
DE,Aschaffenburg,Aschaffenburg/Bussardweg,"{'lon': 9.117972999759099, 'lat': 49.9915180000437}",NO2,eea,µg/m³,19.37,2024-09-14T23:00:00+02:00,Germany
DE,Offenbach am Main,Offenbach Untere Grenzstraße,"{'lon': 8.78489199987511, 'lat': 50.101494000183585}",NO,eea,µg/m³,5.72631264,2024-03-11T12:00:00+01:00,Germany
DE,Ratingen,Ratingen-Tiefenbroich,"{'lon': 6.819886999931134, 'lat': 51.3033940001832}",PM10,eea,µg/m³,8.805,2024-09-14T23:00:00+02:00,Germany
DE,Ratingen,Ratingen-Tiefenbroich,"{'lon': 6.819886999931134, 'lat': 51.3033940001832}",O3,eea,µg/m³,27.805,2024-09-14T23:00:00+02:00,Germany
DE,Ansbach,Ansbach/Residenzstraße,"{'lon': 10.572297000401964, 'lat': 49.304889000254796}",NO,eea,µg/m³,9.17,2024-03-11T12:00:00+01:00,Germany
DE,Schramberg,Schramberg Oberndorfer Straße,"{'lon': 8.390619999641958, 'lat': 48.22915000020258}",NO2,eea,µg/m³,17.952,2024-09-14T23:00:00+02:00,Germany
DE,Duisburg,Duisburg-Bruckhausen,"{'lon': 6.735431000060821, 'lat': 51.48549199998248}",PM2.5,eea,µg/m³,4.883,2024-09-14T23:00:00+02:00,Germany
DE,Chemnitz,Chemnitz-Leipziger Str.,"{'lon': 12.903367000370736, 'lat': 50.84573999980416}",PM2.5,eea,µg/m³,2.0,2024-09-14T23:00:00+02:00,Germany
DE,Hannes Brauer,Luckenwalde,"{'lon': 13.174948999933985, 'lat': 52.089678000143216}",PM10,eea,µg/m³,7.0,2024-09-14T23:00:00+02:00,Germany
DE,Koblenz,Koblenz-Hohenfelder Straße,"{'lon': 7.592241999826581, 'lat': 50.35937300028623}",NO,eea,µg/m³,12.38044071,2024-03-11T12:00:00+01:00,Germany
DE,Lüder,Waldhof,"{'lon': 10.756128000294, 'lat': 52.80087799992979}",PM2.5,eea,µg/m³,2.53,2024-09-14T23:00:00+02:00,Germany
DE,Trier,Trier-Ostallee,"{'lon': 6.646717999941738, 'lat': 49.754231000063065}",SO2,eea,µg/m³,1.000125,2024-09-14T23:00:00+02:00,Germany
DE,Trier,Trier-Ostallee,"{'lon': 6.646717999941738, 'lat': 49.754231000063065}",CO,eea,µg/m³,240.36601,2024-03-11T12:00:00+01:00,Germany
DE,Salzgitter,Salzgitter-Drütte,"{'lon': 10.455910000176996, 'lat': 52.15368999993855}",O3,eea,µg/m³,53.7049,2024-09-14T23:00:00+02:00,Germany
DE,Montabaur,Westerwald-Neuhäusel,"{'lon': 7.729909000374216, 'lat': 50.42428900026821}",NO2,eea,µg/m³,3.499753,2024-09-14T00:00:00+02:00,Germany
DE,Oberried,Schauinsland,"{'lon': 7.908035000221121, 'lat': 47.913256000093746}",NO2,eea,µg/m³,1.3,2024-07-30T13:00:00+02:00,Germany
DE,Rheinland-Pfalz,DERP022,"{'lon': 7.866208, 'lat': 49.842135999999996}",O3,EEA Germany,µg/m³,0.9975,2024-01-29T20:00:00+01:00,Germany
DE,Rheinland-Pfalz,DERP041,"{'lon': 8.443654, 'lat': 49.47869}",NO2,EEA Germany,µg/m³,86.05108643,2024-01-29T20:00:00+01:00,Germany
DE,Rheinland-Pfalz,DERP047,"{'lon': 6.690487999999999, 'lat': 49.783942}",O3,EEA Germany,µg/m³,0.9975,2024-01-29T20:00:00+01:00,Germany
DE,Nordrhein-Westfalen,DENW059,"{'lon': 6.985164, 'lat': 50.889814}",NO,EEA Germany,µg/m³,2.887,2024-01-29T20:00:00+01:00,Germany
DE,Brandenburg,DEBB044,"{'lon': 14.327998, 'lat': 51.756476}",PM10,EEA Germany,µg/m³,17.0,2024-01-29T20:00:00+01:00,Germany
DE,Berlin,DEBE051,"{'lon': 13.489531, 'lat': 52.643525}",NO2,EEA Germany,µg/m³,43.82,2024-01-29T20:00:00+01:00,Germany
DE,,DESL002,"{'lon': 7.263234, 'lat': 49.36204899999999}",NO2,EEA Germany,µg/m³,13.5,2021-12-21T02:00:00+01:00,Germany
DE,,DEBB007,"{'lon': 13.526796, 'lat': 51.46273399999999}",PM10,EEA Germany,µg/m³,33.8,2021-01-18T01:00:00+01:00,Germany
DE,,Fulda-Mitte,"{'lon': 9.682162, 'lat': 50.549296999999996}",PM10,EEA Germany,µg/m³,34.10820007,2016-12-21T12:00:00+01:00,Germany
DE,,"Hattenrod, Germany","{'lon': 8.8478028, 'lat': 50.5756432}",PM10,airgradient,µg/m³,39.45138883590698,2024-03-09T20:00:00+01:00,Germany
DE,Gersfeld (Rhön),Wasserkuppe,"{'lon': 9.935861999710413, 'lat': 50.49771100020172}",NO2,eea,µg/m³,1.49601,2024-09-15T00:00:00+02:00,Germany
DE,Fulda,Fulda Petersberger Straße,"{'lon': 9.684854000114996, 'lat': 50.550027999986604}",PM2.5,eea,µg/m³,3.840899,2024-09-15T00:00:00+02:00,Germany
DE,Zierenberg,Zierenberg,"{'lon': 9.271233000127614, 'lat': 51.360755000185144}",PM2.5,eea,µg/m³,2.09145,2024-09-15T00:00:00+02:00,Germany
DE,Buckow (Märkische Schweiz),Hasenholz (Buckow),"{'lon': 14.01517199981903, 'lat': 52.56389299977892}",PM10,eea,µg/m³,4.0,2024-09-15T00:00:00+02:00,Germany
DE,Buckow (Märkische Schweiz),Hasenholz (Buckow),"{'lon': 14.01517199981903, 'lat': 52.56389299977892}",O3,eea,µg/m³,71.0,2024-09-15T00:00:00+02:00,Germany
DE,Wittenberge,Wittenberge,"{'lon': 11.738460000025063, 'lat': 52.99875000016891}",PM2.5,eea,µg/m³,4.0,2024-09-14T23:00:00+02:00,Germany
DE,Berlin,Berlin Frohnau (3.5 m),"{'lon': 13.296081000304353, 'lat': 52.653269000011676}",NO,eea,µg/m³,1.49,2024-03-11T12:00:00+01:00,Germany
DE,Trostberg,Trostberg/Schwimmbadstraße,"{'lon': 12.538174000382124, 'lat': 48.021657000213345}",CO,eea,µg/m³,330.0,2017-12-31T17:00:00+01:00,Germany
DE,Pforzheim,Pforzheim,"{'lon': 8.665536000262483, 'lat': 48.889038999934606}",PM2.5,eea,µg/m³,5.0,2024-09-15T00:00:00+02:00,Germany
DE,Wilhelmshaven,Jadebusen,"{'lon': 8.090589999845928, 'lat': 53.59616999976438}",PM2.5,eea,µg/m³,3.8982900000000003,2024-09-15T00:00:00+02:00,Germany
DE,Kempten (Allgäu),Kempten (Allgäu)/Westendstraße,"{'lon': 10.306560999552527, 'lat': 47.72514000004717}",NO,eea,µg/m³,0.93,2024-03-11T12:00:00+01:00,Germany
DE,Kempten (Allgäu),Kempten (Allgäu)/Westendstraße,"{'lon': 10.306560999552527, 'lat': 47.72514000004717}",NO2,eea,µg/m³,4.75,2024-09-15T00:00:00+02:00,Germany
DE,Würzburg,Würzburg/Stadtring Süd,"{'lon': 9.947654000290418, 'lat': 49.79052599981459}",NO2,eea,µg/m³,21.2,2024-09-15T00:00:00+02:00,Germany
DE,Lingen (Ems),Emsland,"{'lon': 7.317470000044418, 'lat': 52.498550000072555}",NO2,eea,µg/m³,14.9776,2024-09-15T00:00:00+02:00,Germany
DE,München,München/Allach,"{'lon': 11.464449999775912, 'lat': 48.181689999832365}",NO,eea,µg/m³,2.54,2024-03-11T12:00:00+01:00,Germany
DE,Passau,Passau/Stelzhamerstraße,"{'lon': 13.42203900011266, 'lat': 48.57362899971191}",NO,eea,µg/m³,11.47,2024-03-11T12:00:00+01:00,Germany
DE,Wiesbaden,Wiesbaden Ringkirche,"{'lon': 8.230316000110204, 'lat': 50.07719099971698}",CO,eea,µg/m³,347.57787,2024-03-11T12:00:00+01:00,Germany
DE,Berlin,Berlin Buch,"{'lon': 13.48307899995077, 'lat': 52.64416899993952}",NO2,eea,µg/m³,3.49,2024-09-15T00:00:00+02:00,Germany
DE,Filderstadt,Bernhausen,"{'lon': 9.22940300012656, 'lat': 48.6775199997656}",PM10,eea,µg/m³,7.5,2024-09-14T23:00:00+02:00,Germany
DE,Bremen,Bremen-Nord,"{'lon': 8.625456000181583, 'lat': 53.1809460001178}",O3,eea,µg/m³,50.33,2024-09-14T23:00:00+02:00,Germany
DE,Hamburg,Hamburg Hafen,"{'lon': 9.98159900015587, 'lat': 53.52915799997496}",NO,eea,µg/m³,7.076,2024-03-11T09:00:00+01:00,Germany
DE,Hamburg,Hamburg Hafen,"{'lon': 9.98159900015587, 'lat': 53.52915799997496}",NO2,eea,µg/m³,19.858,2024-09-14T23:00:00+02:00,Germany
DE,Burg,Burg,"{'lon': 11.864762999614868, 'lat': 52.26835399985105}",O3,eea,µg/m³,69.4231,2024-09-14T23:00:00+02:00,Germany
DE,Hattingen,Hattingen-Blankenstein,"{'lon': 7.20854600018066, 'lat': 51.4030070001994}",NO2,eea,µg/m³,9.097,2024-09-14T23:00:00+02:00,Germany
DE,Wittenberg,Wittenberg/Bahnstrasse,"{'lon': 12.663662999662062, 'lat': 51.870851999924135}",PM10,eea,µg/m³,6.98178,2024-09-14T23:00:00+02:00,Germany
DE,Aschersleben,Aschersleben,"{'lon': 11.449471000248362, 'lat': 51.75951600019696}",NO,eea,µg/m³,32.8808,2024-03-11T12:00:00+01:00,Germany
DE,Bad Belzig,Lütte (Belzig),"{'lon': 12.56138899967456, 'lat': 52.194224999787046}",NO,eea,µg/m³,1.0,2024-03-11T12:00:00+01:00,Germany
DE,Bad Belzig,Lütte (Belzig),"{'lon': 12.56138899967456, 'lat': 52.194224999787046}",PM10,eea,µg/m³,5.0,2024-09-14T23:00:00+02:00,Germany
DE,Jena,Jena Dammstr.,"{'lon': 11.597061999658434, 'lat': 50.933512999794274}",PM10,eea,µg/m³,7.725883,2024-09-14T23:00:00+02:00,Germany
DE,Halle (Saale),Halle/Nord,"{'lon': 11.979055999963093, 'lat': 51.4961849997306}",PM10,eea,µg/m³,8.929945,2024-09-14T23:00:00+02:00,Germany
DE,Dresden,Dresden-Winckelmannstr.,"{'lon': 13.730205000114458, 'lat': 51.036104999761584}",NO,eea,µg/m³,1.0,2024-03-10T18:00:00+01:00,Germany
DE,Münster,Münster Weseler Straße,"{'lon': 7.619376999982211, 'lat': 51.95327800020447}",NO2,eea,µg/m³,34.343,2024-09-14T23:00:00+02:00,Germany
DE,Wesel,Wesel-Obrighoven,"{'lon': 6.655120000286287, 'lat': 51.6735480002765}",PM10,eea,µg/m³,3.997,2024-09-14T23:00:00+02:00,Germany
DE,Magdeburg,Magdeburg Schleinufer,"{'lon': 11.632668999580497, 'lat': 52.12076000024434}",PM2.5,eea,µg/m³,4.802895,2024-09-14T23:00:00+02:00,Germany
DE,Magdeburg,Magdeburg Schleinufer,"{'lon': 11.632668999580497, 'lat': 52.12076000024434}",NO2,eea,µg/m³,21.247,2024-09-14T23:00:00+02:00,Germany
DE,Magdeburg,Magdeburg Schleinufer,"{'lon': 11.632668999580497, 'lat': 52.12076000024434}",CO,eea,µg/m³,313.7355,2024-03-11T12:00:00+01:00,Germany
DE,Spremberg,Spremberg,"{'lon': 14.376399999636918, 'lat': 51.564499999956375}",SO2,eea,µg/m³,5.4,2016-12-21T12:00:00+01:00,Germany
DE,Spremberg,Spremberg,"{'lon': 14.376399999636918, 'lat': 51.564499999956375}",NO2,eea,µg/m³,2.0,2024-09-14T23:00:00+02:00,Germany
DE,Wolfsburg,Wolfsburg Heßlinger Straße,"{'lon': 10.79368299960462, 'lat': 52.42788600017582}",PM2.5,eea,µg/m³,3.96426,2024-09-14T23:00:00+02:00,Germany
DE,Zingst,Zingst,"{'lon': 12.724963999616081, 'lat': 54.43683599982397}",SO2,eea,µg/m³,1.07,2024-09-14T23:00:00+02:00,Germany
DE,Rostock,Rostock-Holbeinplatz,"{'lon': 12.099553000123738, 'lat': 54.09262000023075}",PM10,eea,µg/m³,8.09,2024-09-14T23:00:00+02:00,Germany
DE,Saarbrücken,Saarbrücken-Eschberg,"{'lon': 7.036322000022383, 'lat': 49.23722699974104}",NO,eea,µg/m³,1.35,2024-03-11T12:00:00+01:00,Germany
DE,Köln,Köln Clevischer Ring,"{'lon': 7.004604999927973, 'lat': 50.962838000069745}",NO2,eea,µg/m³,74.803,2024-09-14T23:00:00+02:00,Germany
DE,Dortmund,Dortmund Brackeler Straße,"{'lon': 7.483562000360297, 'lat': 51.52354299997976}",NO,eea,µg/m³,18.264,2024-03-11T12:00:00+01:00,Germany
DE,Frankfurt am Main,Frankfurt-Höchst,"{'lon': 8.542516999704608, 'lat': 50.10174999977533}",SO2,eea,µg/m³,0.7988949999999999,2024-09-14T23:00:00+02:00,Germany
DE,Hamburg,Hamburg Kieler Straße,"{'lon': 9.944580000422455, 'lat': 53.56439900021153}",PM2.5,eea,µg/m³,5.727,2024-09-14T23:00:00+02:00,Germany
DE,Mainz,Mainz-Parcusstraße,"{'lon': 8.261131000031199, 'lat': 50.001025999772615}",NO2,eea,µg/m³,39.1662331,2024-09-14T23:00:00+02:00,Germany
DE,Brunsbüttel,Brunsbüttel-Cuxhavener Straße,"{'lon': 9.156907999992336, 'lat': 53.8961170001783}",PM10,eea,µg/m³,10.261,2017-01-06T10:00:00+01:00,Germany
DE,Saarlouis,Saarlouis-Fraulautern,"{'lon': 6.753639000165349, 'lat': 49.322645999891215}",NO2,eea,µg/m³,24.12,2024-09-14T23:00:00+02:00,Germany
DE,Gärtringen,Gärtringen,"{'lon': 8.904441999656497, 'lat': 48.645607999902985}",O3,eea,µg/m³,52.811,2024-09-14T23:00:00+02:00,Germany
DE,Datteln,Datteln-Hagem,"{'lon': 7.331409000204609, 'lat': 51.64137700006872}",PM2.5,eea,µg/m³,5.773,2024-09-14T23:00:00+02:00,Germany
DE,Görlitz,Görlitz,"{'lon': 14.973957999821549, 'lat': 51.15580100011056}",NO,eea,µg/m³,27.45,2024-03-11T12:00:00+01:00,Germany
DE,Görlitz,Görlitz,"{'lon': 14.973957999821549, 'lat': 51.15580100011056}",NO2,eea,µg/m³,8.344,2024-09-14T23:00:00+02:00,Germany
DE,Wermsdorf,Liebschützberg,"{'lon': 13.132196999668029, 'lat': 51.35258199974908}",PM10,eea,µg/m³,1.826,2024-09-14T23:00:00+02:00,Germany
